TRECCS-00000007-418,418,http://www.bostons.com,"Bostons Restaurant  Sports Bar"
TRECCS-00000008-418,418,http://pink.victoriassecret.com,"Victorias Secret PINK"
TRECCS-00000012-418,418,http://www.montanaclub.cz/,"Montana Club"
TRECCS-00000031-418,418,http://www.carmike.com,"Carmike 10"
TRECCS-00000037-418,418,http://www.greatfallsiga.com,"Vans IGA Great Falls East"
TRECCS-00000038-418,418,http://storelocator.staples.com/stores/en_US/MT/Great-Falls/0529?cmpid=st_ll_goo&cid=LS:RETAIL:Y,Staples
TRECCS-00000068-418,418,http://www.buffalowildwings.com/contact-us/,"buffalo wild wings"
TRECCS-00000088-418,418,http://www.pitapitusa.com,"The Pita Pit"
TRECCS-00000093-418,418,https://www.facebook.com/lobbybarcaffe,"Lobby Bar"
TRECCS-00000103-174,174,http://www.birdsongbrewing.com,"Birdsong Brewing Co"
TRECCS-00000106-174,174,http://commonmarketisgood.com,"Common Market"
TRECCS-00000109-174,174,http://eatatpinkys.com,"Pinkys Westside Grill"
TRECCS-00000142-174,174,http://www.harpersgroup.com/mimosa.asp,"Mimosa Grill"
TRECCS-00000148-174,174,http://www.thecowfish.com,"The Cowfish Sushi Burger Bar"
TRECCS-00000249-174,174,http://www.fitzgeraldscharlotte.com,"Fitzgeralds Irish Pub"
TRECCS-00000377-219,219,http://www.tornadosteakhouse.com,"Tornado Room Steakhouse"
TRECCS-00000386-219,219,http://montysblueplatediner.com,"Montys Blue Plate Diner"
TRECCS-00000391-219,219,http://alchemycafe.net,"The Alchemy Cafe"
TRECCS-00000766-166,166,http://www.denverartmuseum.org,"Denver Art Museum"
TRECCS-00000771-166,166,http://www.greatdivide.com,"Great Divide Brewery"
TRECCS-00000774-166,166,http://www.freshcraft.com,Freshcraft
TRECCS-00000778-166,166,http://fallingrocktaphouse.com,"Falling Rock Tap House"
TRECCS-00000779-166,166,http://www.rootdowndenver.com,"Root Down"
TRECCS-00000789-166,166,http://www.dmns.org,"Denver Museum of Nature and Science"
TRECCS-00000804-166,166,http://www.yardhouse.com,"Yard House"
