TRECCS-00000005-418,418,http://www.greatfallsmt.net/people_offices/park_rec/gibson.php,"Gibson Park"
TRECCS-00000008-418,418,http://pink.victoriassecret.com,"Victorias Secret PINK"
TRECCS-00000029-418,418,http://www.walmart.com/store/2455,"Walmart Supercenter"
TRECCS-00000031-418,418,http://www.carmike.com,"Carmike 10"
TRECCS-00000038-418,418,http://storelocator.staples.com/stores/en_US/MT/Great-Falls/0529?cmpid=st_ll_goo&cid=LS:RETAIL:Y,Staples
TRECCS-00000068-418,418,http://www.buffalowildwings.com/contact-us/,"buffalo wild wings"
TRECCS-00000082-418,418,http://www.subway.com.br/,Subway
TRECCS-00000088-418,418,http://www.pitapitusa.com,"The Pita Pit"
TRECCS-00000373-219,219,http://www.madisonchildrensmuseum.org,"Madison Childrens Museum"
TRECCS-00000374-219,219,http://www.vilaszoo.org,"Henry Vilas Zoo"
TRECCS-00000375-219,219,http://theoldfashioned.com,"The Old Fashioned"
TRECCS-00000376-219,219,http://OvertureCenter.org,"Overture Center For The Arts"
TRECCS-00000414-219,219,http://www.majesticmadison.com,"Majestic Theatre"
TRECCS-00000429-219,219,http://www.bonfyregrille.net,"Bonfyre American Grille"
TRECCS-00000528-173,173,http://www.parks.ca.gov/?page_id=495,"Capitol Park"
TRECCS-00000542-173,173,http://portal.cityofsacramento.org/ParksandRec/Parks/Park-Directory/East%20Sacramento/McKinley%20Park,"McKinley Park"
TRECCS-00000660-417,417,http://www.chickencoopsportsbar.com/grandisland/index.php,"Chicken Coop"
TRECCS-00000662-417,417,http://www.boontonwasabi.com,"Wasabi Bistro"
TRECCS-00000666-417,417,http://www.texasroadhouse.com,"Texas Roadhouse"
TRECCS-00000671-417,417,http://www.olivegarden.com/italian-restaurant/ne/grand%20island/4416/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00000681-417,417,http://gamerideia.atwebpages.com,Freddys
TRECCS-00000683-417,417,http://sonicdrivein.com,"SONIC Drive In"
TRECCS-00000688-417,417,http://www.applebees.com,Applebees
TRECCS-00000689-417,417,http://www.perkinsrestaurants.com,"Perkins Restaurant  Bakery"
TRECCS-00000697-417,417,http://www.facebook.com/rubytuesday,"Ruby Tuesday"
TRECCS-00000702-417,417,http://pink.victoriassecret.com,"Victorias Secret PINK"
TRECCS-00000710-417,417,http://www.kfc.com,KFC
TRECCS-00000716-417,417,http://www.arbys.com,Arbys
TRECCS-00000730-417,417,http://www.wendys.com,Wendys
TRECCS-00000732-417,417,http://www.lafiestarestaurantbar.com,"La Fiesta"
TRECCS-00000735-417,417,http://www.samandlouiespizza.com,"Sam and Louies Pizza"
TRECCS-00000737-417,417,http://eltapatiokissimmee.com,"El Tapatio Mexican Restaurant"
TRECCS-00000743-417,417,http://www.caseys.com/,"Caseys Carry Out Pizza"
TRECCS-00000766-166,166,http://www.denverartmuseum.org,"Denver Art Museum"
TRECCS-00000767-166,166,http://www.sweetleafinc.com,"Sweet Leaf"
TRECCS-00000779-166,166,http://www.rootdowndenver.com,"Root Down"
TRECCS-00001051-210,210,http://www.bahamabreeze.com,"Bahama Breeze"
TRECCS-00001075-210,210,https://www.floridastateparks.org/park/Lovers-Key,"Lovers Key State Park"
TRECCS-00001080-210,210,http://www.flippersotb.com,"Flippers on the Bay"
TRECCS-00001093-210,210,http://www.sloughpreserve.org,"Six Mile Cypress Slough Preserve"
TRECCS-00001123-210,210,http://www.redrobin.com/locations,"Red Robin Gourmet Burgers"
TRECCS-00001124-210,210,http://www.urbanspoon.com/r/334/1342963/restaurant/Boulevard-Tavern-Youngstown,"Boulevard Tavern"
TRECCS-00001132-210,210,http://www.chipotle.com,"Chipotle Mexican Grill"
TRECCS-00001155-210,210,http://culvers.com/restaurants/rapid-city/,Culvers
TRECCS-00001725-394,394,http://www.provinos.com,"Provinos Italian Restaurant"
